client_id,number_contacts,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
818,,,0,0,0,2022-05-03
819,,,0,0,0,2022-05-21
820,,,0,0,0,2022-05-21
821,,,0,0,1,2022-05-06
822,,,0,0,0,2022-05-19
823,,,0,0,0,2022-05-07
824,,,0,0,0,2022-05-21
825,,,0,0,0,2022-05-08
826,,,0,0,0,2022-05-30
827,,,0,0,0,2022-05-31
828,,,0,0,0,2022-05-28
829,,,0,0,0,2022-05-08
830,,,0,0,0,2022-05-31
831,,,0,0,0,2022-05-21
832,,,0,0,0,2022-05-17
833,,,0,0,1,2022-05-09
834,,,0,0,0,2022-05-14
835,,,0,0,0,2022-05-21
836,,,0,0,0,2022-05-16
837,,,0,0,0,2022-05-28
838,,,0,0,0,2022-05-31
839,,,0,0,0,2022-05-24
840,,,0,0,0,2022-05-21
841,,,0,0,0,2022-05-10
842,,,0,0,0,2022-05-09
843,,,0,0,0,2022-05-26
844,,,0,0,0,2022-05-05
845,,,0,0,0,2022-05-14
846,,,0,0,0,2022-05-20
847,,,0,0,0,2022-05-01
848,,,0,0,0,2022-05-21
849,,,0,0,0,2022-05-02
850,,,0,0,0,2022-05-28
851,,,0,0,0,2022-05-23
852,,,0,0,0,2022-05-07
853,,,0,0,0,2022-05-16
854,,,0,0,0,2022-05-27
855,,,0,0,0,2022-05-02
856,,,0,0,0,2022-05-14
857,,,0,0,1,2022-05-19
858,,,0,0,0,2022-05-14
859,,,0,0,0,2022-05-09
860,,,0,0,0,2022-05-03
861,,,0,0,0,2022-05-08
862,,,0,0,0,2022-05-31
863,,,0,0,0,2022-05-05
864,,,0,0,0,2022-05-10
865,,,0,0,0,2022-05-07
866,,,0,0,0,2022-05-17
867,,,0,0,0,2022-05-26
868,,,0,0,0,2022-05-11
869,,,0,0,0,2022-05-21
870,,,0,0,0,2022-05-09
871,,,0,0,1,2022-05-18
872,,,0,0,0,2022-05-07
873,,,0,0,0,2022-05-19
874,,,0,0,0,2022-05-28
875,,,0,0,0,2022-05-15
876,,,0,0,0,2022-05-02
877,,,0,0,1,2022-05-11
878,,,0,0,0,2022-05-07
879,,,0,0,0,2022-05-16
880,,,0,0,0,2022-05-17
881,,,0,0,0,2022-05-25
882,,,0,0,0,2022-05-19
883,,,0,0,0,2022-05-29
884,,,0,0,0,2022-05-07
885,,,0,0,0,2022-05-31
886,,,0,0,0,2022-05-27
887,,,0,0,0,2022-05-07
888,,,0,0,0,2022-05-15
889,,,0,0,0,2022-05-02
890,,,0,0,0,2022-05-08
891,,,0,0,0,2022-05-02
892,,,0,0,0,2022-05-05
893,,,0,0,0,2022-05-25
894,,,0,0,0,2022-05-10
895,,,0,0,0,2022-05-29
896,,,0,0,0,2022-05-04
897,,,0,0,0,2022-05-23
898,,,0,0,0,2022-05-23
899,,,0,0,0,2022-05-05
900,,,0,0,0,2022-05-23
901,,,0,0,0,2022-05-11
902,,,0,0,0,2022-05-25
903,,,0,0,0,2022-05-24
904,,,0,0,0,2022-05-16
905,,,0,0,0,2022-05-07
906,,,0,0,0,2022-05-08
907,,,0,0,0,2022-05-04
908,,,0,0,0,2022-05-16
909,,,0,0,0,2022-05-25
910,,,0,0,0,2022-05-21
911,,,0,0,0,2022-05-03
912,,,0,0,0,2022-05-14
913,,,0,0,0,2022-05-23
914,,,0,0,0,2022-05-28
915,,,0,0,0,2022-05-26
916,,,0,0,0,2022-05-29
917,,,0,0,0,2022-05-19
918,,,0,0,0,2022-05-22
919,,,0,0,0,2022-05-21
920,,,0,0,0,2022-05-06
921,,,0,0,0,2022-05-20
922,,,0,0,0,2022-05-07
923,,,0,0,0,2022-05-13
924,,,0,0,0,2022-05-16
925,,,0,0,0,2022-05-08
926,,,0,0,0,2022-05-23
927,,,0,0,0,2022-05-09
928,,,0,0,0,2022-05-20
929,,,0,0,0,2022-05-24
930,,,0,0,0,2022-05-29
931,,,0,0,0,2022-05-21
932,,,0,0,0,2022-05-08
933,,,0,0,0,2022-05-17
934,,,0,0,0,2022-05-10
935,,,0,0,0,2022-05-10
936,,,0,0,0,2022-05-11
937,,,0,0,0,2022-05-27
938,,,0,0,0,2022-05-03
939,,,0,0,0,2022-05-31
940,,,0,0,0,2022-05-02
941,,,0,0,0,2022-05-18
942,,,0,0,0,2022-05-16
943,,,0,0,0,2022-05-24
944,,,0,0,0,2022-05-29
945,,,0,0,0,2022-05-26
946,,,0,0,0,2022-05-01
947,,,0,0,0,2022-05-06
948,,,0,0,0,2022-05-29
949,,,0,0,0,2022-05-12
950,,,0,0,0,2022-05-01
951,,,0,0,0,2022-05-06
952,,,0,0,0,2022-05-05
953,,,0,0,0,2022-05-10
954,,,0,0,0,2022-05-04
955,,,0,0,0,2022-05-01
956,,,0,0,0,2022-05-23
957,,,0,0,0,2022-05-03
958,,,0,0,0,2022-05-22
959,,,0,0,0,2022-05-14
960,,,0,0,0,2022-05-20
961,,,0,0,0,2022-05-12
962,,,0,0,0,2022-05-24
963,,,0,0,0,2022-05-31
964,,,0,0,0,2022-05-03
965,,,0,0,0,2022-05-10
966,,,0,0,0,2022-05-07
967,,,0,0,0,2022-05-24
968,,,0,0,0,2022-05-15
969,,,0,0,0,2022-05-03
970,,,0,0,0,2022-05-18
971,,,0,0,0,2022-05-26
972,,,0,0,0,2022-05-04
973,,,0,0,0,2022-05-07
974,,,0,0,0,2022-05-19
975,,,0,0,0,2022-05-01
976,,,0,0,0,2022-05-03
977,,,0,0,0,2022-05-05
978,,,0,0,0,2022-05-28
979,,,0,0,0,2022-05-28
980,,,0,0,0,2022-05-15
981,,,0,0,0,2022-05-30
982,,,0,0,0,2022-05-01
983,,,0,0,0,2022-05-29
984,,,0,0,0,2022-05-31
985,,,0,0,0,2022-05-13
986,,,0,0,0,2022-05-07
987,,,0,0,0,2022-05-06
988,,,0,0,0,2022-05-12
989,,,0,0,0,2022-05-19
990,,,0,0,0,2022-05-14
991,,,0,0,0,2022-05-09
992,,,0,0,0,2022-05-23
993,,,0,0,0,2022-05-06
994,,,0,0,0,2022-05-05
995,,,0,0,0,2022-05-18
996,,,0,0,0,2022-05-12
997,,,0,0,0,2022-05-26
998,,,0,0,0,2022-05-02
999,,,0,0,0,2022-05-23
1000,,,0,0,0,2022-05-18
1001,,,0,0,0,2022-05-24
1002,,,0,0,0,2022-05-26
1003,,,0,0,0,2022-05-17
1004,,,0,0,0,2022-05-24
1005,,,0,0,0,2022-05-18
1006,,,0,0,0,2022-05-25
1007,,,0,0,0,2022-05-27
1008,,,0,0,0,2022-05-13
1009,,,0,0,0,2022-05-17
1010,,,0,0,0,2022-05-14
1011,,,0,0,0,2022-05-28
1012,,,0,0,0,2022-05-01
1013,,,0,0,0,2022-05-20
1014,,,0,0,0,2022-05-07
1015,,,0,0,0,2022-05-27
1016,,,0,0,0,2022-05-21
1017,,,0,0,0,2022-05-07
1018,,,0,0,0,2022-05-11
1019,,,0,0,0,2022-05-05
1020,,,0,0,0,2022-05-04
1021,,,0,0,0,2022-05-18
1022,,,0,0,0,2022-05-02
1023,,,0,0,0,2022-05-22
1024,,,0,0,0,2022-05-29
1025,,,0,0,0,2022-05-21
1026,,,0,0,0,2022-05-04
1027,,,0,0,0,2022-05-20
1028,,,0,0,0,2022-05-06
1029,,,0,0,0,2022-05-15
1030,,,0,0,0,2022-05-16
1031,,,0,0,0,2022-05-03
1032,,,0,0,0,2022-05-29
1033,,,0,0,0,2022-05-12
1034,,,0,0,0,2022-05-19
1035,,,0,0,0,2022-05-06
1036,,,0,0,0,2022-05-01
1037,,,0,0,0,2022-05-22
1038,,,0,0,0,2022-05-28
1039,,,0,0,0,2022-05-21
1040,,,0,0,0,2022-05-24
1041,,,0,0,0,2022-05-24
1042,,,0,0,0,2022-05-18
1043,,,0,0,0,2022-05-04
1044,,,0,0,0,2022-05-29
1045,,,0,0,0,2022-05-14
1046,,,0,0,0,2022-05-07
1047,,,0,0,0,2022-05-10
1048,,,0,0,0,2022-05-28
1049,,,0,0,0,2022-05-12
1050,,,0,0,0,2022-05-01
1051,,,0,0,0,2022-05-03
1052,,,0,0,0,2022-05-02
1053,,,0,0,0,2022-05-22
1054,,,0,0,0,2022-05-22
1055,,,0,0,0,2022-05-16
1056,,,0,0,0,2022-05-25
1057,,,0,0,0,2022-05-01
1058,,,0,0,0,2022-05-20
1059,,,0,0,0,2022-05-13
1060,,,0,0,0,2022-05-31
1061,,,0,0,0,2022-05-05
1062,,,0,0,0,2022-05-09
1063,,,0,0,0,2022-05-03
1064,,,0,0,0,2022-05-15
1065,,,0,0,0,2022-05-18
1066,,,0,0,0,2022-05-09
1067,,,0,0,0,2022-05-17
1068,,,0,0,0,2022-05-16
1069,,,0,0,0,2022-05-05
1070,,,0,0,0,2022-05-08
1071,,,0,0,0,2022-05-18
1072,,,0,0,0,2022-05-17
1073,,,0,0,0,2022-05-07
1074,,,0,0,0,2022-05-24
1075,,,0,0,0,2022-05-04
1076,,,0,0,0,2022-05-15
1077,,,0,0,0,2022-05-31
1078,,,0,0,0,2022-05-05
1079,,,0,0,1,2022-05-01
1080,,,0,0,0,2022-05-30
1081,,,0,0,0,2022-05-21
1082,,,0,0,0,2022-05-08
1083,,,0,0,0,2022-05-19
1084,,,0,0,0,2022-05-14
1085,,,0,0,0,2022-05-27
1086,,,0,0,0,2022-05-17
1087,,,0,0,0,2022-05-13
1088,,,0,0,0,2022-05-17
1089,,,0,0,0,2022-05-14
1090,,,0,0,0,2022-05-26
1091,,,0,0,0,2022-05-12
1092,,,0,0,0,2022-05-22
1093,,,0,0,0,2022-05-30
1094,,,0,0,0,2022-05-08
1095,,,0,0,0,2022-05-01
1096,,,0,0,0,2022-05-24
1097,,,0,0,0,2022-05-15
1098,,,0,0,0,2022-05-02
1099,,,0,0,0,2022-05-13
1100,,,0,0,0,2022-05-28
1101,,,0,0,0,2022-05-20
1102,,,0,0,0,2022-05-05
1103,,,0,0,0,2022-05-19
1104,,,0,0,0,2022-05-05
1105,,,0,0,0,2022-05-06
1106,,,0,0,0,2022-05-10
1107,,,0,0,0,2022-05-07
1108,,,0,0,0,2022-05-20
1109,,,0,0,0,2022-05-03
1110,,,0,0,0,2022-05-15
1111,,,0,0,0,2022-05-20
1112,,,0,0,0,2022-05-31
1113,,,0,0,0,2022-05-15
1114,,,0,0,0,2022-05-12
1115,,,0,0,1,2022-05-10
1116,,,0,0,0,2022-05-12
1117,,,0,0,0,2022-05-02
1118,,,0,0,0,2022-05-02
1119,,,0,0,0,2022-05-08
1120,,,0,0,0,2022-05-03
1121,,,0,0,0,2022-05-19
1122,,,0,0,0,2022-05-19
1123,,,0,0,0,2022-05-21
1124,,,0,0,0,2022-05-14
1125,,,0,0,0,2022-05-16
1126,,,0,0,0,2022-05-15
1127,,,0,0,0,2022-05-09
1128,,,0,0,0,2022-05-12
1129,,,0,0,0,2022-05-01
1130,,,0,0,0,2022-05-27
1131,,,0,0,0,2022-05-27
1132,,,0,0,0,2022-05-07
1133,,,0,0,0,2022-05-20
1134,,,0,0,0,2022-05-22
1135,,,0,0,0,2022-05-23
1136,,,0,0,0,2022-05-28
1137,,,0,0,0,2022-05-05
1138,,,0,0,0,2022-05-09
1139,,,0,0,0,2022-05-15
1140,,,0,0,0,2022-05-08
1141,,,0,0,0,2022-05-13
1142,,,0,0,0,2022-05-30
1143,,,0,0,0,2022-05-17
1144,,,0,0,0,2022-05-18
1145,,,0,0,0,2022-05-01
1146,,,0,0,0,2022-05-14
1147,,,0,0,0,2022-05-26
1148,,,0,0,0,2022-05-21
1149,,,0,0,0,2022-05-04
1150,,,0,0,0,2022-05-19
1151,,,0,0,0,2022-05-28
1152,,,0,0,0,2022-05-13
1153,,,0,0,0,2022-05-03
1154,,,0,0,0,2022-05-02
1155,,,0,0,0,2022-05-29
1156,,,0,0,0,2022-05-22
1157,,,0,0,0,2022-05-02
1158,,,0,0,0,2022-05-04
1159,,,0,0,0,2022-05-03
1160,,,0,0,0,2022-05-02
1161,,,0,0,0,2022-05-03
1162,,,0,0,0,2022-05-16
1163,,,0,0,0,2022-05-08
1164,,,0,0,0,2022-05-05
1165,,,0,0,0,2022-05-30
1166,,,0,0,0,2022-05-11
1167,,,0,0,1,2022-05-13
1168,,,0,0,0,2022-05-15
1169,,,0,0,0,2022-05-14
1170,,,0,0,0,2022-05-16
1171,,,0,0,0,2022-05-17
1172,,,0,0,0,2022-05-08
1173,,,0,0,0,2022-05-11
1174,,,0,0,0,2022-05-17
1175,,,0,0,0,2022-05-30
1176,,,0,0,0,2022-05-01
1177,,,0,0,0,2022-05-23
1178,,,0,0,0,2022-05-21
1179,,,0,0,0,2022-05-08
1180,,,0,0,0,2022-05-13
1181,,,0,0,0,2022-05-18
1182,,,0,0,0,2022-05-03
1183,,,0,0,0,2022-05-04
1184,,,0,0,0,2022-05-03
1185,,,0,0,0,2022-05-01
1186,,,0,0,0,2022-05-15
1187,,,0,0,0,2022-05-29
1188,,,0,0,0,2022-05-29
1189,,,0,0,0,2022-05-02
1190,,,0,0,1,2022-05-26
1191,,,0,0,0,2022-05-04
1192,,,0,0,0,2022-05-21
1193,,,0,0,0,2022-05-13
1194,,,0,0,0,2022-05-19
1195,,,0,0,0,2022-05-18
1196,,,0,0,0,2022-05-30
1197,,,0,0,0,2022-05-15
1198,,,0,0,0,2022-05-31
1199,,,0,0,0,2022-05-08
1200,,,0,0,0,2022-05-09
1201,,,0,0,0,2022-05-15
1202,,,0,0,0,2022-05-05
1203,,,0,0,0,2022-05-06
1204,,,0,0,0,2022-05-18
1205,,,0,0,0,2022-05-02
1206,,,0,0,0,2022-05-22
1207,,,0,0,0,2022-05-23
1208,,,0,0,0,2022-05-03
1209,,,0,0,0,2022-05-09
1210,,,0,0,0,2022-05-30
1211,,,0,0,0,2022-05-19
1212,,,0,0,0,2022-05-27
1213,,,0,0,0,2022-05-29
1214,,,0,0,0,2022-05-11
1215,,,0,0,0,2022-05-11
1216,,,0,0,0,2022-05-02
1217,,,0,0,0,2022-05-31
1218,,,0,0,0,2022-05-16
1219,,,0,0,0,2022-05-20
1220,,,0,0,0,2022-05-09
1221,,,0,0,0,2022-05-10
1222,,,0,0,0,2022-05-12
1223,,,0,0,0,2022-05-07
1224,,,0,0,0,2022-05-12
1225,,,0,0,0,2022-05-05
1226,,,0,0,0,2022-05-24
1227,,,0,0,0,2022-05-27
1228,,,0,0,0,2022-05-31
1229,,,0,0,0,2022-05-20
1230,,,0,0,0,2022-05-22
1231,,,0,0,0,2022-05-31
1232,,,0,0,0,2022-05-17
1233,,,0,0,0,2022-05-23
1234,,,0,0,1,2022-05-01
1235,,,0,0,0,2022-05-22
1236,,,0,0,0,2022-05-07
1237,,,0,0,0,2022-05-13
1238,,,0,0,0,2022-05-10
1239,,,0,0,0,2022-05-23
1240,,,0,0,0,2022-05-04
1241,,,0,0,0,2022-05-20
1242,,,0,0,0,2022-05-24
1243,,,0,0,0,2022-05-08
1244,,,0,0,0,2022-05-14
1245,,,0,0,0,2022-05-24
1246,,,0,0,0,2022-05-16
1247,,,0,0,0,2022-05-04
1248,,,0,0,0,2022-05-28
1249,,,0,0,0,2022-05-17
1250,,,0,0,0,2022-05-27
1251,,,0,0,0,2022-05-11
1252,,,0,0,0,2022-05-11
1253,,,0,0,0,2022-05-30
1254,,,0,0,0,2022-05-21
1255,,,0,0,0,2022-05-31
1256,,,0,0,0,2022-05-09
1257,,,0,0,1,2022-05-31
1258,,,0,0,0,2022-05-15
1259,,,0,0,0,2022-05-25
1260,,,0,0,0,2022-05-27
1261,,,0,0,0,2022-05-01
1262,,,0,0,0,2022-05-10
1263,,,0,0,0,2022-05-24
1264,,,0,0,0,2022-05-22
1265,,,0,0,0,2022-05-07
1266,,,0,0,0,2022-05-17
1267,,,0,0,0,2022-05-22
1268,,,0,0,0,2022-05-01
1269,,,0,0,0,2022-05-04
1270,,,0,0,0,2022-05-14
1271,,,0,0,0,2022-05-27
1272,,,0,0,0,2022-05-17
1273,,,0,0,0,2022-05-24
1274,,,0,0,0,2022-05-15
1275,,,0,0,0,2022-05-14
1276,,,0,0,0,2022-05-20
1277,,,0,0,0,2022-05-08
1278,,,0,0,0,2022-05-29
1279,,,0,0,0,2022-05-10
1280,,,0,0,0,2022-05-26
1281,,,0,0,0,2022-05-20
1282,,,0,0,0,2022-05-12
1283,,,0,0,0,2022-05-07
1284,,,0,0,0,2022-05-26
1285,,,0,0,0,2022-05-22
1286,,,0,0,0,2022-05-26
1287,,,0,0,0,2022-05-05
1288,,,0,0,0,2022-05-22
1289,,,0,0,0,2022-05-01
1290,,,0,0,0,2022-05-27
1291,,,0,0,0,2022-05-17
1292,,,0,0,0,2022-05-18
1293,,,0,0,0,2022-05-25
1294,,,0,0,0,2022-05-27
1295,,,0,0,0,2022-05-15
1296,,,0,0,0,2022-05-28
1297,,,0,0,0,2022-05-15
1298,,,0,0,0,2022-05-07
1299,,,0,0,0,2022-05-27
1300,,,0,0,0,2022-05-20
1301,,,0,0,0,2022-05-08
1302,,,0,0,0,2022-05-10
1303,,,0,0,0,2022-05-26
1304,,,0,0,0,2022-05-10
1305,,,0,0,0,2022-05-18
1306,,,0,0,0,2022-05-21
1307,,,0,0,0,2022-05-23
1308,,,0,0,0,2022-05-14
1309,,,0,0,0,2022-05-05
1310,,,0,0,0,2022-05-31
1311,,,0,0,0,2022-05-04
1312,,,0,0,0,2022-05-02
1313,,,0,0,0,2022-05-09
1314,,,0,0,0,2022-05-13
1315,,,0,0,0,2022-05-17
1316,,,0,0,0,2022-05-12
1317,,,0,0,0,2022-05-01
1318,,,0,0,0,2022-05-16
1319,,,0,0,0,2022-05-07
1320,,,0,0,1,2022-05-09
1321,,,0,0,0,2022-05-29
1322,,,0,0,0,2022-05-14
1323,,,0,0,0,2022-05-16
1324,,,0,0,0,2022-05-10
1325,,,0,0,0,2022-05-17
1326,,,0,0,0,2022-05-06
1327,,,0,0,0,2022-05-16
1328,,,0,0,0,2022-05-16
1329,,,0,0,0,2022-05-05
1330,,,0,0,0,2022-05-31
1331,,,0,0,0,2022-05-28
1332,,,0,0,0,2022-05-05
1333,,,0,0,0,2022-05-07
1334,,,0,0,0,2022-05-02
1335,,,0,0,0,2022-05-12
1336,,,0,0,0,2022-05-27
1337,,,0,0,0,2022-05-12
1338,,,0,0,0,2022-05-01
1339,,,0,0,0,2022-05-31
1340,,,0,0,0,2022-05-07
1341,,,0,0,0,2022-05-22
1342,,,0,0,0,2022-05-05
1343,,,0,0,0,2022-05-04
1344,,,0,0,0,2022-05-01
1345,,,0,0,0,2022-05-19
1346,,,0,0,0,2022-05-09
1347,,,0,0,0,2022-05-07
1348,,,0,0,0,2022-05-17
1349,,,0,0,1,2022-05-12
1350,,,0,0,0,2022-05-04
1351,,,0,0,0,2022-05-24
1352,,,0,0,0,2022-05-05
1353,,,0,0,0,2022-05-12
1354,,,0,0,0,2022-05-18
1355,,,0,0,0,2022-05-04
1356,,,0,0,0,2022-05-26
1357,,,0,0,0,2022-05-23
1358,,,0,0,0,2022-05-04
1359,,,0,0,0,2022-05-11
1360,,,0,0,0,2022-05-17
1361,,,0,0,0,2022-05-16
1362,,,0,0,0,2022-05-26
1363,,,0,0,0,2022-05-21
1364,,,0,0,0,2022-05-30
1365,,,0,0,0,2022-05-24
1366,,,0,0,0,2022-05-23
1367,,,0,0,0,2022-05-20
1368,,,0,0,0,2022-05-06
1369,,,0,0,0,2022-05-10
1370,,,0,0,0,2022-05-28
1371,,,0,0,0,2022-05-30
1372,,,0,0,0,2022-05-01
1373,,,0,0,0,2022-05-29
1374,,,0,0,0,2022-05-26
1375,,,0,0,0,2022-05-10
1376,,,0,0,0,2022-05-04
1377,,,0,0,0,2022-05-02
1378,,,0,0,0,2022-05-21
1379,,,0,0,0,2022-05-03
1380,,,0,0,0,2022-05-01
1381,,,0,0,0,2022-05-08
1382,,,0,0,0,2022-05-09
1383,,,0,0,0,2022-05-25
1384,,,0,0,0,2022-05-19
1385,,,0,0,0,2022-05-28
1386,,,0,0,0,2022-05-08
1387,,,0,0,0,2022-05-25
1388,,,0,0,0,2022-05-16
1389,,,0,0,0,2022-05-21
1390,,,0,0,0,2022-05-13
1391,,,0,0,0,2022-05-19
1392,,,0,0,0,2022-05-31
1393,,,0,0,0,2022-05-31
1394,,,0,0,0,2022-05-25
1395,,,0,0,0,2022-05-20
1396,,,0,0,0,2022-05-04
1397,,,0,0,1,2022-05-14
1398,,,0,0,0,2022-05-06
1399,,,0,0,0,2022-05-01
1400,,,0,0,0,2022-05-19
1401,,,0,0,0,2022-05-05
1402,,,0,0,0,2022-05-01
1403,,,0,0,0,2022-05-12
1404,,,0,0,0,2022-05-24
1405,,,0,0,0,2022-05-27
1406,,,0,0,0,2022-05-21
1407,,,0,0,0,2022-05-05
1408,,,0,0,0,2022-05-26
1409,,,0,0,0,2022-05-23
1410,,,0,0,0,2022-05-13
1411,,,0,0,0,2022-05-10
1412,,,0,0,0,2022-05-19
1413,,,0,0,0,2022-05-05
1414,,,0,0,0,2022-05-09
1415,,,0,0,0,2022-05-30
1416,,,0,0,0,2022-05-12
1417,,,0,0,0,2022-05-24
1418,,,0,0,0,2022-05-23
1419,,,0,0,0,2022-05-21
1420,,,0,0,0,2022-05-21
1421,,,0,0,0,2022-05-09
1422,,,0,0,0,2022-05-28
1423,,,0,0,0,2022-05-09
1424,,,0,0,0,2022-05-08
1425,,,0,0,0,2022-05-01
1426,,,0,0,0,2022-05-31
1427,,,0,0,0,2022-05-13
1428,,,0,0,0,2022-05-27
1429,,,0,0,0,2022-05-20
1430,,,0,0,0,2022-05-30
1431,,,0,0,0,2022-05-01
1432,,,0,0,0,2022-05-07
1433,,,0,0,0,2022-05-04
1434,,,0,0,0,2022-05-20
1435,,,0,0,0,2022-05-03
1436,,,0,0,0,2022-05-04
1437,,,0,0,0,2022-05-06
1438,,,0,0,0,2022-05-13
1439,,,0,0,0,2022-05-25
1440,,,0,0,0,2022-05-06
1441,,,0,0,0,2022-05-18
1442,,,0,0,0,2022-05-22
1443,,,0,0,1,2022-05-08
1444,,,0,0,0,2022-05-05
1445,,,0,0,1,2022-05-31
1446,,,0,0,0,2022-05-04
1447,,,0,0,0,2022-05-29
1448,,,0,0,0,2022-05-13
1449,,,0,0,0,2022-05-10
1450,,,0,0,0,2022-05-20
1451,,,0,0,0,2022-05-19
1452,,,0,0,0,2022-05-09
1453,,,0,0,0,2022-05-25
1454,,,0,0,0,2022-05-18
1455,,,0,0,0,2022-05-23
1456,,,0,0,0,2022-05-25
1457,,,0,0,0,2022-05-31
1458,,,0,0,0,2022-05-19
1459,,,0,0,0,2022-05-10
1460,,,0,0,0,2022-05-19
1461,,,0,0,0,2022-05-16
1462,,,0,0,0,2022-05-24
1463,,,0,0,0,2022-05-16
1464,,,0,0,0,2022-05-22
1465,,,0,0,0,2022-05-16
1466,,,0,0,0,2022-05-09
1467,,,0,0,0,2022-05-14
1468,,,0,0,0,2022-05-26
1469,,,0,0,0,2022-05-31
1470,,,0,0,0,2022-05-03
1471,,,0,0,0,2022-05-17
1472,,,0,0,0,2022-05-20
1473,,,0,0,0,2022-05-16
1474,,,0,0,0,2022-05-15
1475,,,0,0,0,2022-05-08
1476,,,0,0,0,2022-05-08
1477,,,0,0,0,2022-05-26
1478,,,0,0,0,2022-05-03
1479,,,0,0,0,2022-05-18
1480,,,0,0,0,2022-05-31
1481,,,0,0,0,2022-05-04
1482,,,0,0,0,2022-05-11
1483,,,0,0,0,2022-05-13
1484,,,0,0,0,2022-05-07
1485,,,0,0,0,2022-05-26
1486,,,0,0,0,2022-05-29
1487,,,0,0,0,2022-05-01
1488,,,0,0,0,2022-05-07
1489,,,0,0,0,2022-05-27
1490,,,0,0,0,2022-05-26
1491,,,0,0,0,2022-05-09
1492,,,0,0,0,2022-05-13
1493,,,0,0,0,2022-05-02
1494,,,0,0,0,2022-05-01
1495,,,0,0,0,2022-05-21
1496,,,0,0,0,2022-05-26
1497,,,0,0,0,2022-05-11
1498,,,0,0,0,2022-05-12
1499,,,0,0,0,2022-05-03
1500,,,0,0,0,2022-05-23
1501,,,0,0,0,2022-05-15
1502,,,0,0,1,2022-05-26
1503,,,0,0,0,2022-05-01
1504,,,0,0,0,2022-05-08
1505,,,0,0,0,2022-05-17
1506,,,0,0,0,2022-05-25
1507,,,0,0,0,2022-05-05
1508,,,0,0,0,2022-05-08
1509,,,0,0,0,2022-05-29
1510,,,0,0,0,2022-05-07
1511,,,0,0,0,2022-05-08
1512,,,0,0,0,2022-05-10
1513,,,0,0,0,2022-05-01
1514,,,0,0,0,2022-05-29
1515,,,0,0,0,2022-05-03
1516,,,0,0,0,2022-05-10
1517,,,0,0,0,2022-05-27
1518,,,0,0,0,2022-05-07
1519,,,0,0,0,2022-05-22
1520,,,0,0,0,2022-05-12
1521,,,0,0,0,2022-05-16
1522,,,0,0,0,2022-05-11
1523,,,0,0,0,2022-05-18
1524,,,0,0,0,2022-05-30
1525,,,0,0,0,2022-05-15
1526,,,0,0,0,2022-05-19
1527,,,0,0,0,2022-05-25
1528,,,0,0,0,2022-05-15
1529,,,0,0,0,2022-05-09
1530,,,0,0,0,2022-05-13
1531,,,0,0,0,2022-05-29
1532,,,0,0,0,2022-05-31
1533,,,0,0,0,2022-05-19
1534,,,0,0,0,2022-05-18
1535,,,0,0,0,2022-05-06
1536,,,0,0,0,2022-05-16
1537,,,0,0,0,2022-05-15
1538,,,0,0,0,2022-05-23
1539,,,0,0,0,2022-05-13
1540,,,0,0,0,2022-05-19
1541,,,0,0,0,2022-05-05
1542,,,0,0,0,2022-05-20
1543,,,0,0,0,2022-05-12
1544,,,0,0,0,2022-05-22
1545,,,0,0,0,2022-05-21
1546,,,0,0,0,2022-05-30
1547,,,0,0,0,2022-05-31
1548,,,0,0,0,2022-05-03
1549,,,0,0,0,2022-05-06
1550,,,0,0,0,2022-05-23
1551,,,0,0,0,2022-05-26
1552,,,0,0,0,2022-05-17
1553,,,0,0,0,2022-05-02
1554,,,0,0,0,2022-05-24
1555,,,0,0,0,2022-05-15
1556,,,0,0,0,2022-05-23
1557,,,0,0,0,2022-05-14
1558,,,0,0,0,2022-05-08
1559,,,0,0,0,2022-05-25
1560,,,0,0,0,2022-05-01
1561,,,0,0,0,2022-05-14
1562,,,0,0,0,2022-05-07
1563,,,0,0,0,2022-05-20
1564,,,0,0,0,2022-05-09
1565,,,0,0,0,2022-05-19
1566,,,0,0,0,2022-05-22
1567,,,0,0,0,2022-05-19
1568,,,0,0,0,2022-05-19
1569,,,0,0,0,2022-05-25
1570,,,0,0,0,2022-05-01
1571,,,0,0,0,2022-05-05
1572,,,0,0,0,2022-05-08
1573,,,0,0,0,2022-05-10
1574,,,0,0,0,2022-05-29
1575,,,0,0,0,2022-05-01
1576,,,0,0,0,2022-05-05
1577,,,0,0,0,2022-05-03
1578,,,0,0,0,2022-05-09
1579,,,0,0,0,2022-05-05
1580,,,0,0,0,2022-05-22
1581,,,0,0,0,2022-05-03
1582,,,0,0,0,2022-05-18
1583,,,0,0,0,2022-05-16
1584,,,0,0,0,2022-05-05
1585,,,0,0,0,2022-05-25
1586,,,0,0,0,2022-05-20
1587,,,0,0,0,2022-05-06
1588,,,0,0,0,2022-05-03
1589,,,0,0,0,2022-05-13
1590,,,0,0,0,2022-05-29
1591,,,0,0,0,2022-05-06
1592,,,0,0,0,2022-05-09
1593,,,0,0,0,2022-05-15
1594,,,0,0,0,2022-05-05
1595,,,0,0,0,2022-05-23
1596,,,0,0,0,2022-05-25
1597,,,0,0,0,2022-05-26
1598,,,0,0,0,2022-05-17
1599,,,0,0,0,2022-05-22
1600,,,0,0,0,2022-05-25
1601,,,0,0,0,2022-05-19
1602,,,0,0,0,2022-05-07
